account|team|date|followers|following|tweets|lists|favourites
@cavs|Cleveland Cavaliers|February 4, 2015|624,455  (+960)|1,374  (+1)|15,976  (+15)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 3, 2015|623,495  (+1,408)|1,373  (+1)|15,961  (+40)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 2, 2015|622,087  (+1,243)|1,372  (0)|15,921  (+3)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|February 1, 2015|620,844  (+1,194)|1,372  (+1)|15,918  (+43)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 31, 2015|619,650  (+1,397)|1,371  (+2)|15,875  (+43)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 30, 2015|618,253  (+1,152)|1,369  (+1)|15,832  (+13)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 29, 2015|617,101  (+2,032)|1,368  (+1)|15,819  (+56)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 28, 2015|615,069  (+1,246)|1,367  (0)|15,763  (+35)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 27, 2015|613,823  (+1,036)|1,367  (+2)|15,728  (+17)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 26, 2015|612,787  (+2,024)|1,365  (0)|15,711  (+40)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 25, 2015|610,763  (+1,122)|1,365  (+1)|15,671  (+11)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 24, 2015|609,641  (+1,664)|1,364  (+1)|15,660  (+55)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 23, 2015|607,977  (+908)|1,363  (0)|15,605  (+17)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 22, 2015|607,069  (+1,335)|1,363  (+2)|15,588  (+42)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 21, 2015|605,734  (+1,083)|1,361  (0)|15,546  (+12)|0  (0)|0  (0)
@cavs|Cleveland Cavaliers|January 20, 2015|604,651  (+1,725)|1,361  (+26)|15,534  (+59)|0  (0)|0  (0)
